Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
inflation,ɪnflejʃən,0.6,0.431,0.386,0.453,0.044,0.385
celibate,sɛləbət,0.258,0.387,0.386,0.364,0.001,0.46
tiff,tɪf,0.583,0.447,0.386,0.409,0.061,
lady,lejdi,0.593,0.453,0.386,0.443,0.067,0.832
narrate,nɛɹejt,0.403,0.383,0.386,0.386,-0.003,0.422
intertwine,ɪntɹ̩twajn,0.55,0.435,0.386,0.442,0.048,0.542
mural,mjʊɹəl,0.433,0.442,0.386,0.424,0.056,0.915
boring,bɔɹɪŋ,0.242,0.447,0.386,0.465,0.061,0.267
aggression,əɡɹɛʃən,0.383,0.385,0.386,0.381,-0.002,0.42
determine,dətɹ̩mən,0.303,0.381,0.386,0.393,-0.005,0.282
abnormal,æbnɔɹməl,0.348,0.432,0.386,0.428,0.046,0.285
inconvertible,ɪnkənvɹ̩təbəl,0.121,0.412,0.386,0.408,0.026,0.267
deceit,dəsit,0.288,0.429,0.386,0.443,0.042,0.342
predictable,pɹɪdɪktəbəl,0.303,0.448,0.386,0.43,0.062,0.157
shudder,ʃʌdɹ̩,0.8,0.451,0.386,0.451,0.064,0.602
intoxicate,ɪntɑksəkət,0.517,0.43,0.386,0.438,0.044,0.5
radiate,ɹejdiət,0.533,0.399,0.386,0.398,0.013,0.483
characterize,kɛɹəktɹ̩ajz,0.283,0.432,0.386,0.42,0.046,0.25
warrantable,wɔɹəntəbəl,0.217,0.392,0.386,0.377,0.006,0.25
Bourbon,bɹ̩bən,0.367,0.44,0.386,0.457,0.054,
fence,fɛns,0.317,0.425,0.386,0.418,0.039,0.955
devious,diviəs,0.522,0.434,0.386,0.444,0.048,0.295
no,now,0.533,0.462,0.386,0.45,0.076,0.363
caste,kæst,0.233,0.525,0.386,0.498,0.139,0.418
cheerful,t͡ʃɪɹfəl,0.683,0.462,0.386,0.471,0.076,0.335
understand,ʌndɹ̩stænd,0.364,0.443,0.386,0.429,0.057,0.32
fastidious,fæstɪdiəs,0.333,0.428,0.386,0.438,0.042,
shining,ʃajnɪŋ,0.7,0.464,0.386,0.464,0.078,0.598
predicate,pɹɛdɪkət,0.25,0.421,0.386,0.415,0.035,0.178
fest,fɛst,0.424,0.439,0.386,0.431,0.053,0.67
thermos,θɹ̩məs,0.526,0.469,0.386,0.453,0.083,0.918
heritage,hɛɹətəd͡ʒ,0.333,0.393,0.386,0.387,0.007,0.335
wanton,wɔntən,0.383,0.389,0.386,0.381,0.003,0.48
scandalous,skændələs,0.603,0.447,0.386,0.448,0.061,0.222
ration,ɹæʃən,0.283,0.418,0.386,0.417,0.032,0.612
autumn,ɔtəm,0.283,0.348,0.386,0.362,-0.037,0.568
intent,ɪntɛnt,0.233,0.386,0.386,0.378,0.0,0.13
loafer,lowfɹ̩,0.542,0.494,0.386,0.511,0.108,0.8
inn,ɪn,0.417,0.36,0.386,0.358,-0.025,0.91
duplicitous,duplɪsɪtəs,0.367,0.466,0.386,0.428,0.081,0.095
elemental,ɛləmɛntəl,0.483,0.365,0.386,0.354,-0.021,0.27
redeem,ɹɪdim,0.383,0.46,0.386,0.45,0.074,0.31
materialistic,mətɪɹiəlɪstɪk,0.424,0.422,0.386,0.411,0.036,0.353
wicker,wɪkɹ̩,0.41,0.473,0.386,0.504,0.087,0.825
classmate,klæsmejt,0.417,0.503,0.386,0.49,0.117,0.83
empty,ɛmpti,0.364,0.45,0.386,0.437,0.064,0.608
sort,sɔɹt,0.403,0.448,0.386,0.436,0.062,0.585
incommunicative,ɪnkəmjunəkətɪv,0.333,0.42,0.386,0.41,0.034,0.22
mildew,mɪldu,0.583,0.513,0.386,0.501,0.127,0.893
closet,klɑzət,0.283,0.481,0.386,0.483,0.095,0.958
libelous,lajbələs,0.367,0.436,0.386,0.446,0.051,0.17
media,midiə,0.3,0.41,0.386,0.402,0.024,0.642
masterly,mæstɹ̩li,0.361,0.484,0.386,0.508,0.098,0.205
evolutionary,ɛvəluʃənɛɹi,0.424,0.389,0.386,0.391,0.003,0.195
kappa,kæpə,0.318,0.442,0.386,0.461,0.056,
hardness,hɑɹdnəs,0.517,0.466,0.386,0.466,0.08,0.585
alien,ejliən,0.483,0.389,0.386,0.391,0.004,0.63
racial,ɹejʃəl,0.369,0.442,0.386,0.445,0.057,0.33
embryo,ɛmbɹiow,0.319,0.454,0.386,0.457,0.069,0.903
sentiment,sɛntəmənt,0.6,0.385,0.385,0.37,-0.001,0.275
fatality,fətæləti,0.467,0.401,0.385,0.408,0.016,0.625
unrivaled,ənɹajvəld,0.47,0.412,0.385,0.428,0.027,0.19
capsize,kæpsajz,0.485,0.507,0.385,0.49,0.121,0.642
stand,stænd,0.567,0.477,0.385,0.473,0.091,0.79
able,ejbəl,0.323,0.419,0.385,0.417,0.033,0.345
bumblebee,bʌmbəlɪbi,0.683,0.467,0.385,0.487,0.082,0.99
allergic,əlɹ̩d͡ʒɪk,0.35,0.452,0.385,0.44,0.066,0.387
society,səsajəti,0.417,0.385,0.385,0.379,-0.001,0.385
potency,powtənsi,0.583,0.457,0.385,0.46,0.071,0.33
disentangle,dɪsəntæŋɡəl,0.5,0.442,0.385,0.439,0.057,0.507
remindful,ɹɛmɪndfəl,0.267,0.419,0.385,0.406,0.034,0.18
glorification,ɡlɔɹəfəkejʃən,0.5,0.422,0.385,0.407,0.037,0.075
bloodstain,blʌdstejn,0.515,0.481,0.385,0.472,0.095,0.918
surveillance,sɹ̩vejləns,0.467,0.442,0.385,0.451,0.057,0.528
hater,hejtɹ̩,0.35,0.454,0.385,0.449,0.069,0.302
trimmer,tɹɪmɹ̩,0.606,0.446,0.385,0.494,0.061,0.605
feminine,fɛmənən,0.621,0.345,0.385,0.362,-0.04,0.353
disengage,dɪsɪnɡejd͡ʒ,0.288,0.457,0.385,0.46,0.071,0.422
bootie,buti,0.317,0.533,0.385,0.513,0.148,0.898
multimedia,mʌltimidiə,0.667,0.448,0.385,0.454,0.063,0.625
lane,lejn,0.606,0.45,0.385,0.446,0.065,0.915
songbird,sɔŋbɹ̩d,0.611,0.48,0.385,0.481,0.095,0.898
exhaustion,ɪɡzɔst͡ʃən,0.417,0.439,0.385,0.427,0.053,0.51
incommunicable,ɪnkəmjunəkəbəl,0.333,0.424,0.385,0.46,0.039,0.17
orgy,ɔɹd͡ʒi,0.318,0.441,0.385,0.416,0.056,0.668
gallantly,ɡæəntli,0.424,0.452,0.385,0.451,0.067,0.215
feminism,fɛmɪnɪzəm,0.467,0.389,0.385,0.394,0.004,0.292
canned,kænd,0.514,0.497,0.385,0.481,0.112,0.67
abnormality,æbnɔɹmæləti,0.333,0.427,0.385,0.45,0.042,0.37
unglue,ənɡlu,0.483,0.497,0.385,0.502,0.112,0.452
prudence,pɹudəns,0.3,0.487,0.385,0.497,0.102,0.145
manslaughter,mænslɔtɹ̩,0.578,0.451,0.385,0.441,0.066,0.592
hymen,hajmɪn,0.333,0.463,0.385,0.484,0.078,0.915
symbol,sɪmbəl,0.367,0.47,0.385,0.462,0.085,0.528
cerebellum,sɹ̩ɪbɛləm,0.083,0.407,0.385,0.407,0.022,0.893
abolition,æbəlɪʃən,0.4,0.402,0.385,0.41,0.018,0.358
chaplain,t͡ʃæplən,0.288,0.472,0.385,0.47,0.087,0.832
genocide,d͡ʒɛnəsajd,0.367,0.397,0.385,0.413,0.012,0.335
potion,powʃən,0.455,0.469,0.385,0.518,0.084,0.845
trailer,tɹejlɹ̩,0.433,0.454,0.385,0.469,0.07,0.948
arty,ɑɹti,0.577,0.449,0.385,0.454,0.065,
rosin,ɹɑzən,0.167,0.405,0.385,0.403,0.02,
detail,dɪtejl,0.333,0.438,0.385,0.426,0.053,0.375
improbable,ɪmpɹɑbəbəl,0.47,0.45,0.385,0.459,0.066,0.213
architectural,ɑɹkətɛkt͡ʃɹ̩əl,0.561,0.432,0.385,0.444,0.047,0.535
futon,futən,0.242,0.447,0.385,0.437,0.063,0.948
genius,d͡ʒinjəs,0.5,0.445,0.385,0.443,0.061,0.5
surrounding,sɹ̩awndɪŋ,0.433,0.463,0.385,0.439,0.078,0.53
novelist,nɑvələst,0.288,0.418,0.384,0.427,0.033,0.768
enthusiast,ɛnθuziæst,0.561,0.47,0.384,0.463,0.086,0.308
sandal,sændəl,0.379,0.438,0.384,0.434,0.054,0.92
obliterate,əblɪtɹ̩ejt,0.6,0.414,0.384,0.437,0.03,0.518
intelligence,ɪntɛləd͡ʒəns,0.472,0.391,0.384,0.387,0.007,0.31
arouse,ɹ̩awz,0.667,0.455,0.384,0.476,0.071,0.462
achy,ejki,0.833,0.451,0.384,0.452,0.067,0.49
shy,ʃaj,0.639,0.474,0.384,0.456,0.089,0.38
dodger,dɑd͡ʒɹ̩,0.65,0.462,0.384,0.471,0.077,0.658
city,sɪti,0.288,0.441,0.384,0.452,0.056,0.948
irredeemable,ɪɹədiməbəl,0.2,0.394,0.384,0.388,0.01,0.24
conditioner,kəndɪʃənɹ̩,0.288,0.405,0.384,0.392,0.021,0.802
rave,ɹejv,0.55,0.447,0.384,0.442,0.063,0.62
happening,hæpənɪŋ,0.439,0.45,0.384,0.446,0.066,0.275
scenery,sinɹ̩i,0.55,0.441,0.384,0.445,0.057,0.595
organic,ɔɹɡænɪk,0.35,0.446,0.384,0.461,0.061,0.42
unknowing,ənnowɪŋ,0.617,0.41,0.384,0.406,0.026,0.107
scattering,skætɹ̩ɪŋ,0.767,0.477,0.384,0.489,0.093,0.518
radiation,ɹejdiejʃən,0.517,0.41,0.384,0.387,0.026,0.608
regain,ɹɪɡejn,0.433,0.44,0.384,0.427,0.056,0.198
partridge,pɑɹtɹəd͡ʒ,0.258,0.475,0.384,0.475,0.091,0.75
mounting,mawntɪŋ,0.545,0.482,0.384,0.457,0.098,0.635
fort,fɔɹt,0.417,0.446,0.384,0.436,0.062,0.93
concentration,kɑnsəntɹejʃən,0.317,0.435,0.384,0.434,0.051,0.275
terminate,tɹ̩mənejt,0.417,0.405,0.384,0.4,0.021,0.322
fleshy,flɛʃi,0.667,0.477,0.384,0.512,0.092,0.64
addict,ʌdɪkt,0.167,0.453,0.384,0.457,0.069,0.535
flawless,flɔləs,0.55,0.453,0.384,0.463,0.068,0.38
imprint,ɪmpɹɪnt,0.55,0.464,0.384,0.435,0.08,0.74
disarm,dɪsɑɹm,0.472,0.466,0.384,0.456,0.082,0.638
interrogate,ɪntɛɹəɡejt,0.25,0.389,0.384,0.372,0.005,0.37
specialist,spɛʃələst,0.5,0.439,0.384,0.419,0.055,0.5
map,mæp,0.367,0.511,0.384,0.5,0.127,0.982
indeterminable,ɪndɪtɹ̩mənəbəl,0.333,0.388,0.384,0.377,0.004,0.143
discretional,dɪskɹɛʃənəl,0.467,0.426,0.384,0.454,0.042,0.088
maxi,mæksi,0.5,0.516,0.384,0.532,0.132,
toucan,tkən,0.47,0.45,0.384,0.455,0.066,0.915
affecting,əfɛktɪŋ,0.375,0.414,0.384,0.424,0.03,0.188
intestinal,ɪntɛstənəl,0.333,0.378,0.384,0.351,-0.006,0.705
racist,ɹejsɪst,0.397,0.45,0.384,0.452,0.066,0.452
bash,bæʃ,0.867,0.538,0.384,0.531,0.154,0.63
dinosaur,dajnəsɔɹ,0.551,0.391,0.384,0.412,0.007,0.968
standing,stændɪŋ,0.47,0.469,0.384,0.467,0.085,0.76
stapler,stejpəlɹ̩,0.383,0.441,0.384,0.45,0.058,0.905
indistinct,ɪndɪstɪŋkt,0.367,0.47,0.384,0.436,0.086,0.17
altitude,æltətud,0.35,0.456,0.384,0.437,0.072,0.49
passion,pæʃən,0.467,0.44,0.384,0.418,0.057,0.325
patience,pejʃəns,0.303,0.452,0.384,0.454,0.068,0.165
infiltration,ɪnfɪltɹejʃən,0.528,0.432,0.384,0.42,0.048,0.308
complicity,kəmplɪsəti,0.417,0.457,0.384,0.439,0.073,0.175
during,dʊɹɪŋ,0.1,0.455,0.384,0.437,0.071,0.12
sitting,sɪtɪŋ,0.41,0.45,0.384,0.471,0.066,0.69
teachable,tit͡ʃəbəl,0.379,0.444,0.384,0.409,0.06,0.185
flavorsome,flejvɔɹsəm,0.467,0.445,0.384,0.406,0.061,
turbulence,tɹ̩bjələns,0.667,0.429,0.384,0.42,0.046,0.642
stepbrother,stɛpbɹəðɹ̩,0.533,0.464,0.384,0.44,0.08,0.918
devastate,dɛvəstejt,0.621,0.4,0.384,0.401,0.017,0.322
regressive,ɹəɡɹɛsɪv,0.3,0.421,0.384,0.424,0.037,0.213
defense,dɪfɛns,0.462,0.412,0.384,0.393,0.029,0.363
fatal,fejtəl,0.383,0.424,0.384,0.422,0.04,0.548
restful,ɹɛstfəl,0.514,0.435,0.384,0.416,0.052,0.26
communicative,kəmjunəkətɪv,0.467,0.43,0.384,0.457,0.046,0.353
triangle,tɹajæŋɡəl,0.636,0.468,0.384,0.421,0.084,0.88
technology,tɛknɑləd͡ʒi,0.55,0.438,0.384,0.433,0.054,0.56
respectable,ɹɪspɛktəbəl,0.35,0.439,0.384,0.425,0.056,0.213
shellac,ʃɛlæk,0.517,0.482,0.384,0.479,0.098,0.768
transition,tɹænzɪʃən,0.5,0.434,0.383,0.431,0.05,0.298
inflexible,ɪnflɛksəbəl,0.45,0.438,0.383,0.439,0.055,0.602
adjustment,əd͡ʒʌstmənt,0.383,0.426,0.383,0.418,0.043,0.452
moccasin,mɑkəsən,0.233,0.414,0.383,0.401,0.031,0.945
moving,muvɪŋ,0.487,0.523,0.383,0.531,0.139,0.705
lavender,lævəndɹ̩,0.439,0.423,0.383,0.427,0.039,0.88
recollect,ɹɛkəlɛkt,0.283,0.424,0.383,0.441,0.041,0.225
eventful,ɪvɛntfəl,0.424,0.403,0.383,0.425,0.02,0.198
unsung,ənsʌŋ,0.319,0.416,0.383,0.415,0.033,0.192
negative,nɛɡətɪv,0.514,0.388,0.383,0.372,0.004,0.198
midget,mɪd͡ʒət,0.367,0.427,0.383,0.431,0.044,0.85
forceps,fɔɹsɛps,0.4,0.45,0.383,0.443,0.067,0.948
infallibility,ɪnfælɪbɪlɪti,0.45,0.435,0.383,0.433,0.052,0.12
unwell,ənwɛl,0.424,0.383,0.383,0.395,0.0,0.39
intimacy,ɪntəməsi,0.35,0.382,0.383,0.375,-0.001,0.24
visible,vɪzəbəl,0.47,0.417,0.383,0.445,0.033,0.52
communion,kəmjunjən,0.333,0.434,0.383,0.447,0.051,0.598
trade,tɹejd,0.364,0.452,0.383,0.446,0.068,0.52
victimize,vɪktəmajz,0.517,0.452,0.383,0.429,0.069,0.363
crust,kɹʌst,0.636,0.519,0.383,0.533,0.136,0.898
racketeering,ɹækɪtɪɹɪŋ,0.467,0.444,0.383,0.467,0.061,0.365
net,nɛt,0.5,0.359,0.383,0.361,-0.024,0.883
watchtower,wɑt͡ʃtawɹ̩,0.633,0.479,0.383,0.483,0.096,0.857
riverboat,ɹɪvɹ̩bowt,0.617,0.471,0.383,0.457,0.088,0.975
untimely,əntajmli,0.35,0.437,0.383,0.446,0.054,0.25
mountain,mawntən,0.417,0.437,0.383,0.408,0.054,0.99
unscrupulous,ənskɹupjələs,0.25,0.458,0.383,0.46,0.075,0.155
semiskilled,sɛmɪskɪld,0.367,0.466,0.383,0.442,0.083,0.14
component,kəmpownənt,0.236,0.453,0.383,0.45,0.07,0.51
commiserate,kəmɪsɹ̩ejt,0.4,0.421,0.383,0.457,0.038,0.225
asthmatic,æzmætɪk,0.258,0.464,0.383,0.458,0.081,0.49
shellfish,ʃɛlfɪʃ,0.6,0.482,0.383,0.462,0.099,0.883
stadium,stejdiəm,0.567,0.428,0.383,0.404,0.045,0.948
dastardly,dæstɹ̩dli,0.576,0.479,0.383,0.462,0.096,0.167
sup,sʌp,0.5,0.497,0.383,0.499,0.114,
water,wɔtɹ̩,0.483,0.406,0.383,0.423,0.023,1.0
demon,dimən,0.47,0.42,0.383,0.419,0.037,0.58
remissive,ɹimɪsɪv,0.333,0.454,0.383,0.454,0.071,0.198
facility,fəsɪlɪti,0.433,0.419,0.383,0.387,0.036,0.645
leakage,likəd͡ʒ,0.485,0.505,0.383,0.532,0.122,0.61
aspiration,æspɹ̩ejʃən,0.583,0.424,0.383,0.425,0.041,0.202
disdainful,dɪsdejnfəl,0.483,0.435,0.383,0.445,0.052,0.277
gardening,ɡɑɹdənɪŋ,0.517,0.445,0.383,0.451,0.062,0.715
cedar,sidɹ̩,0.267,0.462,0.383,0.433,0.079,0.958
lei,lej,0.412,0.445,0.383,0.421,0.062,0.958
mermaid,mɹ̩mejd,0.483,0.454,0.383,0.436,0.071,0.875
petite,pətit,0.667,0.442,0.383,0.42,0.059,0.638
fragment,fɹæɡmənt,0.583,0.474,0.383,0.465,0.091,0.775
empire,ɛmpajɹ̩,0.317,0.402,0.383,0.401,0.02,0.5
hospital,hɑspɪtəl,0.133,0.476,0.383,0.46,0.093,0.91
endanger,ɛndejnd͡ʒɹ̩,0.567,0.404,0.383,0.405,0.021,0.24
vaccinate,væksənejt,0.472,0.438,0.383,0.434,0.056,0.592
electrician,ɪlɛktɹɪʃən,0.55,0.425,0.383,0.408,0.042,0.802
confession,kənfɛʃən,0.35,0.399,0.383,0.383,0.017,0.35
timing,tajmɪŋ,0.397,0.459,0.383,0.442,0.077,0.465
dogsled,dɔɡsəld,0.383,0.462,0.383,0.472,0.079,0.972
repeated,ɹɪpitɪd,0.5,0.447,0.382,0.426,0.064,0.518
parting,pɑɹtɪŋ,0.517,0.487,0.382,0.474,0.105,0.448
piccolo,pɪkəlow,0.35,0.468,0.382,0.458,0.086,0.928
transform,tɹænsfɔɹm,0.5,0.472,0.382,0.492,0.089,0.353
anticipatory,æntɪsəpətɔɹi,0.333,0.386,0.382,0.37,0.004,0.172
cabana,kəbænə,0.333,0.392,0.382,0.392,0.009,0.948
crow,kɹow,0.394,0.537,0.382,0.539,0.154,0.982
communalize,kəmjunəlajz,0.242,0.451,0.382,0.445,0.069,
fuzz,fʌz,0.795,0.472,0.382,0.497,0.09,0.842
droplet,dɹɑplət,0.756,0.472,0.382,0.461,0.089,0.862
bowel,bawəl,0.439,0.461,0.382,0.47,0.079,0.883
countess,kawntəs,0.45,0.469,0.382,0.439,0.086,0.67
cheetah,t͡ʃitə,0.417,0.427,0.382,0.416,0.045,0.925
ruling,ɹulɪŋ,0.45,0.527,0.382,0.528,0.145,0.33
genial,d͡ʒinjəl,0.35,0.456,0.382,0.445,0.074,0.26
condolence,kɑndələns,0.417,0.437,0.382,0.463,0.055,0.298
dame,dejm,0.436,0.449,0.382,0.416,0.067,0.682
traditionalize,tɹədɪʃənəlajz,0.383,0.406,0.382,0.414,0.024,0.192
avoidance,əvojdəns,0.485,0.391,0.382,0.386,0.009,0.215
lighten,lajtən,0.53,0.416,0.382,0.413,0.034,0.483
manger,mejnd͡ʒɹ̩,0.267,0.456,0.382,0.467,0.074,0.89
sauna,sɔnə,0.431,0.332,0.382,0.354,-0.05,0.92
awful,ɑfəl,0.333,0.416,0.382,0.411,0.034,0.23
rattle,ɹætəl,0.767,0.424,0.382,0.414,0.042,0.768
autocratic,ɔtəkɹætɪk,0.278,0.424,0.382,0.405,0.042,0.185
cylinder,sɪləndɹ̩,0.383,0.417,0.382,0.426,0.035,0.91
allegory,æləɡɔɹi,0.152,0.411,0.382,0.421,0.029,0.267
gobble,ɡɑbəl,0.762,0.486,0.382,0.487,0.104,0.592
valentine,væləntajn,0.364,0.426,0.382,0.415,0.044,0.45
etcetera,ɛtsɛtɹ̩ə,0.633,0.323,0.382,0.328,-0.059,0.15
skeleton,skɛlətən,0.483,0.404,0.382,0.393,0.022,0.992
bankrupt,bæŋkɹəpt,0.367,0.512,0.382,0.53,0.13,0.56
raise,ɹejz,0.53,0.449,0.382,0.446,0.067,0.7
adapter,ədæptɹ̩,0.364,0.408,0.382,0.403,0.026,0.705
concrete,kənkɹit,0.5,0.491,0.382,0.514,0.109,0.898
checker,t͡ʃɛkɹ̩,0.333,0.447,0.382,0.467,0.065,0.76
denounce,dɪnawns,0.45,0.455,0.382,0.44,0.073,0.208
preeminent,pɹiɛmənənt,0.183,0.395,0.382,0.383,0.013,0.095
macaroon,məkɹ̩un,0.233,0.462,0.382,0.448,0.081,0.99
accommodative,əkɑmədejtɪv,0.333,0.401,0.382,0.397,0.019,0.182
desiccate,dɪsɪkejt,0.361,0.439,0.382,0.445,0.057,
necklace,nɛkləs,0.35,0.432,0.382,0.445,0.05,0.99
tradition,tɹədɪʃən,0.517,0.399,0.382,0.399,0.018,0.172
extent,ɪkstɛnt,0.273,0.446,0.382,0.429,0.064,0.11
remember,ɹɪmɛmbɹ̩,0.379,0.433,0.382,0.429,0.051,0.353
desalt,disɔlt,0.389,0.472,0.382,0.454,0.09,
wring,ɹɪŋ,0.9,0.476,0.382,0.484,0.094,0.75
picket,pɪkət,0.5,0.446,0.382,0.46,0.065,0.75
inherent,ɪnhɪɹənt,0.433,0.416,0.382,0.423,0.034,0.16
heinous,hejnəs,0.483,0.429,0.382,0.444,0.047,0.178
millipede,mɪlajpid,0.35,0.476,0.382,0.477,0.094,0.942
disillusion,dɪsɪluʒən,0.4,0.451,0.382,0.448,0.07,0.107
hive,hajv,0.65,0.509,0.382,0.486,0.127,0.958
immoral,ɪmɔɹəl,0.333,0.384,0.382,0.394,0.002,0.148
profanity,pɹowfænəti,0.333,0.448,0.382,0.447,0.067,0.51
incident,ɪnsədənt,0.288,0.38,0.382,0.379,-0.002,0.465
islander,ajləndɹ̩,0.439,0.405,0.382,0.389,0.024,0.798
mistakable,mɪstejkəbəl,0.383,0.441,0.381,0.431,0.059,0.218
dandy,dændi,0.567,0.444,0.381,0.458,0.062,0.432
sprung,spɹʌŋ,0.758,0.533,0.381,0.546,0.151,0.518
will,wɪl,0.133,0.498,0.381,0.477,0.117,0.41
infeasible,ɪnfizəbəl,0.317,0.422,0.381,0.402,0.04,0.288
uneventful,ʌnivɛntfəl,0.333,0.413,0.381,0.421,0.031,0.185
devoid,dɪvojd,0.379,0.437,0.381,0.413,0.056,0.213
guitar,ɡɪtɑɹ,0.433,0.467,0.381,0.463,0.086,0.975
punctuation,pʌŋkt͡ʃuejʃən,0.3,0.493,0.381,0.5,0.112,0.685
punish,pʌnɪʃ,0.576,0.461,0.381,0.452,0.08,0.415
uncommon,ənkɑmən,0.317,0.398,0.381,0.412,0.017,0.345
savvy,sævi,0.417,0.466,0.381,0.421,0.084,0.257
stilt,stɪlt,0.583,0.502,0.381,0.503,0.121,0.875
murderous,mɹ̩dɹ̩əs,0.583,0.414,0.381,0.424,0.032,0.353
denude,dɪnud,0.283,0.464,0.381,0.434,0.082,
drought,dɹawt,0.45,0.494,0.381,0.496,0.113,0.685
revalue,ɹivælju,0.5,0.495,0.381,0.506,0.114,0.175
odometer,owdɑmətɹ̩,0.283,0.418,0.381,0.406,0.036,0.93
executive,ɪɡzɛkjətɪv,0.433,0.422,0.381,0.404,0.041,0.75
gaminess,ɡæmənəs,0.417,0.41,0.381,0.383,0.029,0.185
outset,awtsɛt,0.303,0.435,0.381,0.457,0.054,0.302
TelePrompTer,tɛləpɹɑmptɹ̩,0.449,0.451,0.381,0.474,0.07,
undercover,ʌndɹ̩kʌvɹ̩,0.55,0.435,0.381,0.416,0.054,0.36
provide,pɹəvajd,0.35,0.446,0.381,0.424,0.065,0.43
bale,bejl,0.379,0.493,0.381,0.509,0.112,0.825
phenomenon,fənɑmənɑn,0.455,0.384,0.381,0.396,0.003,0.315
mischievous,mɪst͡ʃəvəs,0.591,0.432,0.381,0.421,0.051,0.342
bear,bɛɹ,0.485,0.42,0.381,0.419,0.039,0.97
insert,ɪnsɹ̩ɹt,0.439,0.448,0.381,0.45,0.067,0.392
treason,tɹizən,0.318,0.436,0.381,0.469,0.055,0.257
activism,æktɪvɪzəm,0.333,0.431,0.381,0.429,0.05,0.198
ironic,ajɹɑnɪk,0.385,0.434,0.381,0.453,0.053,0.143
fail,fejl,0.354,0.476,0.381,0.46,0.095,0.5
delineate,dɪlɪniejt,0.35,0.418,0.381,0.425,0.037,0.18
bummer,bʌmɹ̩,0.65,0.46,0.381,0.46,0.08,0.242
caving,kejvɪŋ,0.45,0.476,0.381,0.488,0.095,0.345
denture,dɛnt͡ʃɹ̩,0.3,0.414,0.381,0.436,0.033,0.925
patronage,pætɹənɪd͡ʒ,0.467,0.436,0.381,0.447,0.056,0.26
doughnut,downʌt,0.55,0.45,0.381,0.429,0.069,0.99
jollify,d͡ʒɑləfaj,0.5,0.439,0.381,0.433,0.058,
same,sejm,0.433,0.464,0.381,0.465,0.083,0.41
gator,ɡejtɹ̩,0.467,0.45,0.381,0.466,0.069,0.96
assertion,əsɹ̩ʃən,0.45,0.382,0.381,0.386,0.001,0.3
snug,snʌɡ,0.736,0.503,0.381,0.465,0.122,0.385
scour,skawɹ̩,0.688,0.504,0.381,0.515,0.123,0.605
eh,ɛ,0.773,0.094,0.381,0.125,-0.286,0.01
allied,əlajd,0.4,0.406,0.381,0.433,0.026,0.345
simplicity,sɪmplɪsəti,0.487,0.458,0.381,0.474,0.078,0.24
cipher,sajfɹ̩,0.561,0.447,0.381,0.424,0.067,0.645
piping,pajpɪŋ,0.409,0.489,0.381,0.498,0.108,0.85
propel,pɹəpɛl,0.567,0.444,0.381,0.435,0.064,0.49
nay,nej,0.667,0.386,0.381,0.403,0.006,0.353
psychiatry,sajkajətɹi,0.233,0.436,0.381,0.455,0.055,0.402
giddy,ɡɪdi,0.848,0.47,0.381,0.466,0.089,0.292
sundae,sʌndej,0.439,0.421,0.381,0.413,0.041,0.898
fibrous,fajbɹəs,0.636,0.455,0.381,0.476,0.074,0.548
haystack,hejstæk,0.577,0.501,0.381,0.51,0.121,0.968
swelter,swɛltɹ̩,0.5,0.461,0.38,0.46,0.081,0.53
paddle,pædəl,0.611,0.446,0.38,0.468,0.065,0.95
very,vɛɹi,0.083,0.4,0.38,0.402,0.02,0.107
buffalo,bʌfəlow,0.576,0.452,0.38,0.468,0.072,0.958
irrationalize,ɪɹæʃənəlajz,0.383,0.403,0.38,0.398,0.023,0.14
ten,tɛn,0.317,0.359,0.38,0.344,-0.021,0.598
insecure,ɪnsəkjɹ̩,0.383,0.414,0.38,0.425,0.034,0.21
ideally,ajdili,0.417,0.456,0.38,0.433,0.076,0.083
rushing,ɹʌʃɪŋ,0.7,0.475,0.38,0.467,0.094,0.475
whipping,wɪpɪŋ,0.833,0.478,0.38,0.485,0.098,0.725
prevalent,pɹɛvələnt,0.2,0.41,0.38,0.417,0.03,0.208
legislative,lɛd͡ʒəslejtɪv,0.267,0.433,0.38,0.44,0.052,0.285
pebbly,pɛbəli,0.65,0.424,0.38,0.442,0.044,0.582
unexceptional,ʌnɪksɛpʃənəl,0.417,0.418,0.38,0.423,0.038,0.162
vice,vajs,0.375,0.473,0.38,0.468,0.093,0.365
baton,bətɑn,0.389,0.415,0.38,0.398,0.035,0.91
hand,hænd,0.483,0.502,0.38,0.508,0.121,0.93
musician,mjuzɪʃən,0.5,0.46,0.38,0.457,0.079,0.855
dilemma,dɪlɛmə,0.444,0.369,0.38,0.381,-0.011,0.25
belt,bɛlt,0.449,0.473,0.38,0.467,0.093,0.975
incontestable,ɪnkəntɛstəbəl,0.283,0.402,0.38,0.376,0.022,0.198
ditsy,dɪtsi,0.633,0.456,0.38,0.47,0.076,0.195
atlas,ætləs,0.273,0.433,0.38,0.425,0.053,0.948
banner,bænɹ̩,0.47,0.438,0.38,0.44,0.058,0.95
aquarium,əkwɛɹiəm,0.333,0.395,0.38,0.392,0.014,0.942
pair,pɛɹ,0.45,0.421,0.38,0.419,0.041,0.72
initiate,ɪnɪʃiət,0.467,0.385,0.38,0.397,0.005,0.428
recent,ɹisənt,0.433,0.437,0.38,0.441,0.057,0.375
