Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
atonement,ətownmənt,0.244,0.413,0.371,0.461,0.041,0.11
sensualist,sɛnsəwəlɪst,0.394,0.413,0.414,0.409,-0.001,0.275
container,kəntejnɹ̩,0.483,0.413,0.408,0.394,0.005,0.962
credit,kɹɛdət,0.383,0.413,0.421,0.432,-0.008,0.428
uneventful,ʌnivɛntfəl,0.333,0.413,0.381,0.421,0.031,0.185
odorous,owdɹ̩əs,0.633,0.413,0.398,0.401,0.015,0.568
indirect,ɪndɹ̩ɛkt,0.417,0.413,0.466,0.427,-0.054,0.392
indispensable,ɪndɪspɛnsəbəl,0.361,0.413,0.379,0.406,0.034,0.267
advantageous,ædvəntejd͡ʒəs,0.467,0.413,0.439,0.457,-0.027,0.267
period,pɪɹiəd,0.6,0.413,0.421,0.427,-0.009,0.578
manager,mænəd͡ʒɹ̩,0.383,0.413,0.366,0.409,0.047,0.785
tyrannize,tajɹənajz,0.467,0.413,0.45,0.436,-0.038,0.188
adherence,ədhɪɹəns,0.417,0.413,0.285,0.404,0.127,0.125
dense,dɛns,0.5,0.412,0.377,0.45,0.036,0.535
send,sɛnd,0.431,0.412,0.29,0.388,0.123,0.425
resentment,ɹɪzɛntmənt,0.431,0.412,0.415,0.379,-0.002,0.195
oasis,owejsəs,0.65,0.412,0.357,0.437,0.056,0.86
oscillate,ɑsəlejt,0.517,0.412,0.457,0.43,-0.044,0.542
dynamite,dajnəmajt,0.433,0.412,0.37,0.397,0.042,0.92
provisional,pɹəvɪʒənəl,0.242,0.412,0.357,0.405,0.055,0.267
disassemble,dɪsəsɛmbəl,0.4,0.412,0.422,0.438,-0.01,0.528
endearment,ɪndɪɹmənt,0.359,0.412,0.455,0.402,-0.043,0.135
indiscriminate,ɪndɪskɹɪmənət,0.35,0.412,0.464,0.425,-0.051,0.16
insusceptible,ɪnsʌsəptəbəl,0.2,0.412,0.349,0.421,0.063,0.275
inconvertible,ɪnkənvɹ̩təbəl,0.121,0.412,0.386,0.408,0.026,0.267
unrivaled,ənɹajvəld,0.47,0.412,0.385,0.428,0.027,0.19
rebellious,ɹɪbɛljəs,0.467,0.412,0.41,0.44,0.002,0.325
refinement,ɹəfajnmənt,0.433,0.412,0.336,0.419,0.076,0.26
materialist,mətɪɹiəlɪst,0.4,0.412,0.379,0.373,0.033,0.342
novice,nɑvəs,0.333,0.412,0.359,0.415,0.053,0.42
notorious,nowtɔɹiəs,0.538,0.412,0.356,0.414,0.056,0.157
traitorous,tɹejtɹ̩əs,0.217,0.412,0.401,0.409,0.011,0.178
occupational,ɑkjəpejʃənəl,0.433,0.412,0.447,0.445,-0.035,0.267
baron,bæɹən,0.333,0.412,0.463,0.424,-0.051,0.785
barren,bæɹən,0.233,0.412,0.44,0.391,-0.028,0.55
unearth,ənɹ̩θ,0.467,0.412,0.329,0.43,0.084,0.542
defense,dɪfɛns,0.462,0.412,0.384,0.393,0.029,0.363
invest,ɪnvɛst,0.533,0.412,0.367,0.394,0.045,0.368
undoubted,əndawtɪd,0.35,0.412,0.421,0.407,-0.009,0.198
assure,əʃʊɹ,0.5,0.412,0.343,0.392,0.069,0.358
royal,ɹojəl,0.561,0.412,0.493,0.423,-0.08,0.535
fess,fɛs,0.303,0.412,0.441,0.417,-0.029,
noticeable,nowtəsəbəl,0.394,0.412,0.398,0.414,0.014,0.322
condescendence,kɑndəsɛndəns,0.256,0.412,0.443,0.403,-0.031,0.12
decorative,dɛkɹətɪv,0.317,0.412,0.544,0.44,-0.132,0.397
iffy,ɪfi,0.683,0.412,0.275,0.387,0.137,0.17
differentiate,dɪfɹ̩ɛnʃiejt,0.35,0.412,0.433,0.434,-0.021,0.135
espionage,ɛspiənɑd͡ʒ,0.45,0.412,0.359,0.409,0.053,0.382
versatile,vɹ̩sətəl,0.367,0.412,0.372,0.409,0.04,0.26
invulnerable,ɪnvʌlnɹ̩əbəl,0.217,0.412,0.392,0.425,0.02,0.295
perishable,pɛɹɪʃəbəl,0.397,0.412,0.601,0.442,-0.189,0.458
arbitrary,ɑɹbətɹɛɹi,0.153,0.412,0.508,0.42,-0.096,0.155
ultraviolet,ʌltɹəvajəlɪt,0.4,0.412,0.321,0.387,0.091,0.555
documentary,dɑkjəmɛntɹ̩i,0.517,0.412,0.568,0.388,-0.156,0.695
radiator,ɹejdiejtɹ̩,0.359,0.412,0.376,0.403,0.035,0.945
alas,əlæs,0.2,0.412,0.426,0.405,-0.014,0.14
objectivism,əbd͡ʒɛktəvɪzəm,0.35,0.412,0.411,0.402,0.0,0.065
amour,əmɹ,0.383,0.412,0.445,0.416,-0.034,
preliminary,pɹɪlɪmənɛɹi,0.348,0.412,0.418,0.412,-0.006,0.208
defensive,dɪfɛnsɪv,0.417,0.412,0.359,0.417,0.052,0.267
untoward,əntuɔɹd,0.3,0.412,0.478,0.41,-0.066,
bevel,bɛvəl,0.417,0.412,0.435,0.411,-0.023,0.805
disaffected,dɪsəfɛktɪd,0.273,0.412,0.395,0.41,0.017,0.185
listen,lɪsən,0.467,0.412,0.413,0.407,-0.002,0.618
illness,ɪlnəs,0.333,0.412,0.329,0.413,0.083,0.635
enzyme,ɛnzajm,0.303,0.412,0.409,0.393,0.002,0.642
serious,sɪɹiəs,0.3,0.412,0.354,0.448,0.057,0.275
appalling,əpɔlɪŋ,0.485,0.412,0.346,0.401,0.066,0.257
violate,vajəlejt,0.548,0.412,0.436,0.398,-0.025,0.22
if,ɪf,0.05,0.412,0.375,0.422,0.037,0.047
cannibalism,kænəbəlɪzəm,0.383,0.412,0.44,0.404,-0.028,0.518
edging,ɛd͡ʒɪŋ,0.621,0.412,0.434,0.436,-0.023,0.67
continent,kɑntənənt,0.319,0.412,0.425,0.394,-0.013,0.835
indignity,ɪndɪɡnəti,0.433,0.412,0.289,0.4,0.122,0.14
irremovable,ɪɹɛmuvəbəl,0.367,0.412,0.472,0.388,-0.06,
nationalize,næʃənəlajz,0.242,0.412,0.419,0.386,-0.007,0.188
competitive,kəmpɛtətɪv,0.35,0.412,0.329,0.438,0.082,0.222
acquisitive,əkwɪzətɪv,0.45,0.412,0.446,0.43,-0.034,0.27
inapprehensive,ɪnəpɹɪhɛnsɪv,0.321,0.412,0.337,0.411,0.074,0.075
epitomize,ɪpɪtəmajz,0.364,0.412,0.341,0.402,0.07,0.155
unreachable,ənɹit͡ʃəbəl,0.35,0.412,0.361,0.384,0.051,0.267
incapacity,ɪnkəpæsəti,0.348,0.411,0.438,0.41,-0.026,0.175
shorten,ʃɔɹtən,0.533,0.411,0.361,0.421,0.051,0.528
ceremony,sɛɹəmowni,0.233,0.411,0.297,0.408,0.115,0.642
obstinate,ɑbstənət,0.192,0.411,0.366,0.4,0.045,0.198
confirmatory,kənfɹ̩mətɔɹi,0.409,0.411,0.476,0.401,-0.064,0.27
uncanny,ənkæni,0.233,0.411,0.448,0.42,-0.036,0.157
velocity,vəlɑsəti,0.383,0.411,0.45,0.407,-0.038,0.318
desperation,dɛspɹ̩ejʃən,0.288,0.411,0.446,0.41,-0.034,0.225
energize,ɛnɹ̩d͡ʒajz,0.53,0.411,0.397,0.41,0.014,0.365
attack,ətæk,0.517,0.411,0.477,0.425,-0.065,0.678
inlay,ɪnlej,0.367,0.411,0.45,0.406,-0.039,0.602
kitten,kɪtən,0.5,0.411,0.474,0.405,-0.062,0.965
vegetative,vɛd͡ʒtətɪv,0.433,0.411,0.466,0.402,-0.055,0.365
sufficient,səfɪʃənt,0.367,0.411,0.453,0.422,-0.042,0.225
valedictorian,vɑlədɪktɔɹiən,0.2,0.411,0.378,0.408,0.033,0.732
indivertible,ɪndajvɹ̩təbəl,0.267,0.411,0.396,0.368,0.015,0.115
hyena,hajinə,0.458,0.411,0.416,0.433,-0.005,0.893
dresser,dɹɛsɹ̩,0.424,0.411,0.32,0.42,0.092,0.99
modify,mɑdəfaj,0.333,0.411,0.359,0.398,0.053,0.387
hernia,hɹ̩niə,0.403,0.411,0.429,0.41,-0.017,0.645
irreproducible,ɪɹɛpɹədusəbəl,0.206,0.411,0.401,0.408,0.01,0.172
reliable,ɹɪlajəbəl,0.379,0.411,0.424,0.43,-0.012,0.215
against,əɡɛnst,0.333,0.411,0.487,0.458,-0.076,0.2
second,sɛkənd,0.383,0.411,0.378,0.394,0.033,0.575
contestation,kəntɛstejʃən,0.2,0.411,0.45,0.412,-0.039,0.17
hilarity,hɪlɛɹəti,0.383,0.411,0.574,0.435,-0.163,0.172
epileptic,ɛpəlɛptɪk,0.409,0.411,0.374,0.392,0.037,0.525
ancestor,ænsɛstɹ̩,0.4,0.411,0.318,0.403,0.093,0.56
adequate,ædəkwət,0.3,0.411,0.507,0.407,-0.096,0.242
excellence,ɛksələns,0.4,0.411,0.417,0.441,-0.006,0.3
torment,tɔɹmɛnt,0.483,0.411,0.393,0.381,0.018,0.405
advent,ædvɛnt,0.273,0.411,0.274,0.419,0.137,0.37
humanitarian,hjumænətɛɹiən,0.667,0.411,0.45,0.418,-0.039,0.392
cannon,kænən,0.45,0.411,0.346,0.435,0.065,0.948
canon,kænən,0.485,0.411,0.402,0.425,0.009,0.89
development,dɪvɛləpmənt,0.364,0.411,0.474,0.435,-0.063,0.353
salmon,sæmən,0.364,0.411,0.313,0.419,0.099,0.952
admiration,ædmɹ̩ejʃən,0.424,0.411,0.439,0.389,-0.028,0.215
gorilla,ɡɹ̩ɪlə,0.333,0.411,0.365,0.407,0.046,0.992
eldest,ɛldəst,0.433,0.411,0.378,0.395,0.034,0.612
personnel,pɹ̩sənɛl,0.379,0.411,0.406,0.377,0.005,0.64
allegory,æləɡɔɹi,0.152,0.411,0.382,0.421,0.029,0.267
erase,ɪɹejs,0.433,0.411,0.331,0.39,0.08,0.698
insuppressible,ɪnsʌpɹɛsəbəl,0.431,0.411,0.358,0.443,0.053,0.162
redhead,ɹɛdhɛd,0.7,0.411,0.407,0.398,0.004,0.945
irrefutable,ɪɹəfjutəbəl,0.367,0.411,0.484,0.411,-0.073,0.222
serviceable,sɹ̩vəsəbəl,0.375,0.411,0.322,0.406,0.089,0.155
depression,dɪpɹɛʃən,0.561,0.411,0.468,0.391,-0.057,0.348
charity,t͡ʃɛɹɪti,0.267,0.411,0.432,0.417,-0.021,0.405
uncover,ənkʌvɹ̩,0.47,0.411,0.462,0.39,-0.051,0.605
levitate,lɛvɪtejt,0.45,0.411,0.325,0.428,0.086,0.592
Nintendo,nɪntɛndow,0.417,0.411,0.507,0.447,-0.096,
unfamiliar,ʌnfəmɪljɹ̩,0.317,0.411,0.442,0.4,-0.031,0.208
unspent,ənspɛnt,0.25,0.411,0.291,0.413,0.12,0.195
teriyaki,tɛɹɪjɑki,0.45,0.411,0.461,0.393,-0.05,0.935
adventurer,ædvɛnt͡ʃɹ̩ɹ̩,0.682,0.411,0.452,0.406,-0.041,0.682
talon,tælən,0.424,0.411,0.358,0.448,0.053,0.95
certify,sɹ̩təfaj,0.217,0.411,0.347,0.422,0.064,0.387
silicon,sɪləkən,0.367,0.411,0.526,0.379,-0.115,0.92
recognition,ɹɛkəɡnɪʃən,0.318,0.411,0.399,0.388,0.012,0.348
jaw,d͡ʒɔ,0.625,0.411,0.431,0.405,-0.02,0.968
unzip,ənzɪp,0.576,0.411,0.46,0.41,-0.049,0.74
penalize,pɛnəlajz,0.467,0.411,0.338,0.408,0.073,0.28
camera,kæmɹ̩ə,0.217,0.411,0.389,0.426,0.022,1.0
literature,lɪtɹ̩ət͡ʃɹ̩,0.545,0.411,0.402,0.396,0.009,0.775
author,ɔθɹ̩,0.183,0.411,0.404,0.388,0.007,0.815
discriminatory,dɪskɹɪmənətɔɹi,0.567,0.411,0.498,0.408,-0.087,0.188
reductionism,ɹədʌkʃənɪzəm,0.333,0.411,0.283,0.412,0.128,0.13
javelin,d͡ʒævələn,0.167,0.411,0.466,0.413,-0.055,0.975
rhinoceros,ɹajnɑsɹ̩əs,0.333,0.411,0.347,0.415,0.064,0.938
contend,kəntɛnd,0.283,0.411,0.438,0.414,-0.027,0.267
fanatical,fənætɪkəl,0.45,0.411,0.4,0.392,0.011,0.292
supposition,sʌpəzɪʃən,0.204,0.411,0.43,0.385,-0.019,0.192
sensory,sɛnsɹ̩i,0.417,0.411,0.331,0.43,0.079,0.387
confetti,kənfɛti,0.606,0.411,0.457,0.407,-0.046,0.982
lever,lɛvɹ̩,0.476,0.411,0.46,0.416,-0.05,0.942
eyewitness,ajwɪtnəs,0.652,0.411,0.344,0.428,0.067,0.652
transcendental,tɹænsəndɛntəl,0.394,0.411,0.357,0.415,0.054,0.12
unconnected,ʌnkənɛktɪd,0.45,0.411,0.486,0.417,-0.076,0.428
experimental,ɪkspɛɹəmɛntəl,0.15,0.411,0.475,0.388,-0.065,0.288
reliant,ɹɪlajənt,0.227,0.411,0.359,0.424,0.052,0.208
amazing,əmejzɪŋ,0.591,0.41,0.478,0.387,-0.068,0.138
economy,ɪkɑnəmi,0.348,0.41,0.338,0.422,0.073,0.392
correlation,kɔɹəlejʃən,0.303,0.41,0.397,0.401,0.014,0.26
retain,ɹɪtejn,0.409,0.41,0.408,0.413,0.002,0.33
prevalent,pɹɛvələnt,0.2,0.41,0.38,0.417,0.03,0.208
riddance,ɹɪdəns,0.528,0.41,0.46,0.406,-0.05,0.205
authentic,əθɛntɪk,0.3,0.41,0.426,0.405,-0.015,0.328
vent,vɛnt,0.517,0.41,0.475,0.405,-0.064,0.89
potassium,pətæsiəm,0.25,0.41,0.374,0.427,0.036,0.808
ferocity,fɹ̩ɑsəti,0.517,0.41,0.389,0.4,0.021,0.19
technician,tɛknɪʃən,0.4,0.41,0.392,0.402,0.019,0.775
horrid,hɔɹəd,0.617,0.41,0.438,0.396,-0.028,0.285
inception,ɪnsɛpʃən,0.409,0.41,0.408,0.398,0.002,0.195
announcer,ənawnsɹ̩,0.455,0.41,0.357,0.421,0.053,0.88
invincible,ɪnvɪnsəbəl,0.485,0.41,0.365,0.392,0.045,0.215
preferable,pɹɛfɹ̩əbəl,0.45,0.41,0.394,0.423,0.016,0.135
materialize,mətɪɹiəlajz,0.333,0.41,0.25,0.424,0.16,0.365
rattler,ɹætəlɹ̩,0.803,0.41,0.26,0.419,0.15,0.875
wretched,ɹɛt͡ʃɪd,0.533,0.41,0.365,0.419,0.045,0.257
sensor,sɛnsɹ̩,0.444,0.41,0.487,0.426,-0.076,0.74
censor,sɛnsɹ̩,0.4,0.41,0.51,0.399,-0.1,0.5
gaminess,ɡæmənəs,0.417,0.41,0.381,0.383,0.029,0.185
impotence,ɪmpətəns,0.4,0.41,0.33,0.386,0.08,0.518
obligatory,əblɪɡətɔɹi,0.383,0.41,0.437,0.425,-0.027,0.145
panda,pændə,0.433,0.41,0.34,0.416,0.07,0.938
barracuda,bɛɹəkudə,0.403,0.41,0.52,0.412,-0.11,1.0
delegate,dɛləɡejt,0.121,0.41,0.31,0.399,0.1,0.518
unknowing,ənnowɪŋ,0.617,0.41,0.384,0.406,0.026,0.107
radiation,ɹejdiejʃən,0.517,0.41,0.384,0.387,0.026,0.608
aristocracy,ɛɹəstɑkɹəsi,0.538,0.41,0.356,0.424,0.054,0.493
rectify,ɹɛktəfaj,0.439,0.41,0.476,0.431,-0.066,0.27
sensuality,sɛnt͡ʃəwæləti,0.5,0.41,0.416,0.407,-0.006,0.25
consideration,kənsɪdɹ̩ejʃən,0.233,0.41,0.337,0.418,0.073,0.215
siesta,siɪstə,0.35,0.41,0.446,0.406,-0.037,0.722
favorable,fejvɹ̩əbəl,0.394,0.41,0.434,0.426,-0.024,0.33
vend,vɛnd,0.35,0.41,0.364,0.412,0.046,0.51
agreeable,əɡɹiəbəl,0.517,0.41,0.338,0.401,0.072,0.267
magician,məd͡ʒɪʃən,0.452,0.41,0.466,0.416,-0.057,0.802
morally,mɔɹəli,0.264,0.41,0.395,0.426,0.015,0.1
year,jɪɹ,0.167,0.41,0.359,0.389,0.051,0.562
divisible,dɪvɪzəbəl,0.617,0.41,0.351,0.424,0.059,0.342
apprehensible,əpɹɪhɛnsəbəl,0.364,0.41,0.412,0.409,-0.003,0.178
alpha,ælfə,0.576,0.41,0.478,0.424,-0.069,0.202
miserable,mɪzɹ̩əbəl,0.485,0.41,0.448,0.449,-0.038,0.242
impermanent,ɪmpɹ̩mənənt,0.288,0.41,0.388,0.409,0.022,0.167
enduring,ɛndjʊɹɪŋ,0.379,0.41,0.348,0.42,0.062,0.285
cabinet,kæbənət,0.394,0.41,0.451,0.421,-0.041,0.972
molecular,məlɛkjəlɹ̩,0.5,0.41,0.399,0.426,0.011,0.522
anticipate,æntɪsəpejt,0.439,0.41,0.494,0.394,-0.084,0.135
warrior,wɔɹiɹ̩,0.533,0.41,0.366,0.404,0.044,0.792
professor,pɹəfɛsɹ̩,0.4,0.41,0.401,0.435,0.008,0.965
media,midiə,0.3,0.41,0.386,0.402,0.024,0.642
unreality,ʌnɹiæləti,0.236,0.41,0.394,0.391,0.016,0.13
parasitic,pɛɹəsɪtɪk,0.424,0.41,0.4,0.428,0.009,0.408
repair,ɹɪpɛɹ,0.45,0.41,0.225,0.391,0.185,0.58
indiscretion,ɪndəskɹɛʃən,0.283,0.41,0.419,0.393,-0.009,0.153
villain,vɪlən,0.455,0.41,0.412,0.422,-0.002,0.698
literacy,lɪtɹ̩əsi,0.369,0.41,0.514,0.397,-0.105,0.26
antagonist,æntæɡənəst,0.439,0.41,0.507,0.423,-0.098,0.438
spirited,spɪɹətəd,0.53,0.41,0.396,0.409,0.014,0.167
episode,ɛpəsowd,0.433,0.41,0.331,0.416,0.079,0.555
tester,tɛstɹ̩,0.429,0.41,0.557,0.397,-0.148,0.72
academic,ækədɛmɪk,0.283,0.41,0.499,0.42,-0.09,0.277
sinner,sɪnɹ̩,0.55,0.409,0.442,0.411,-0.032,0.518
regular,ɹɛɡjəlɹ̩,0.367,0.409,0.393,0.432,0.017,0.35
imposition,ɪmpəzɪʃən,0.433,0.409,0.419,0.433,-0.01,0.17
famine,fæmən,0.345,0.409,0.472,0.422,-0.062,0.638
adoption,ədɑpʃən,0.317,0.409,0.408,0.393,0.002,0.507
pajama,pəd͡ʒɑmə,0.333,0.409,0.404,0.422,0.005,0.962
temperamental,tɛmpɹəmɛntəl,0.364,0.409,0.43,0.41,-0.021,0.185
severe,səvɪɹ,0.533,0.409,0.421,0.397,-0.012,0.358
assist,əsɪst,0.3,0.409,0.356,0.414,0.053,0.38
escalator,ɛskəlejtɹ̩,0.65,0.409,0.527,0.436,-0.117,1.0
maturity,mət͡ʃʊɹəti,0.372,0.409,0.359,0.375,0.05,0.202
pitiful,pɪtəfəl,0.488,0.409,0.368,0.41,0.041,0.16
devastating,dɛvəstejtɪŋ,0.318,0.409,0.427,0.421,-0.018,0.275
investigate,ɪnvɛstəɡejt,0.55,0.409,0.461,0.404,-0.051,0.318
admirable,ædmɹ̩əbəl,0.55,0.409,0.465,0.434,-0.056,0.202
multivitamin,mʌltɪvɪtəmən,0.533,0.409,0.394,0.399,0.015,0.942
moral,mɔɹəl,0.333,0.409,0.398,0.384,0.011,0.172
defame,dɪfəm,0.4,0.409,0.442,0.418,-0.033,0.202
duress,dʊɹɛs,0.295,0.409,0.405,0.408,0.004,0.318
voluntary,vɑləntɛɹi,0.5,0.409,0.357,0.429,0.053,0.302
trepidation,tɹɛpɪdejʃən,0.317,0.409,0.342,0.409,0.067,0.17
accusation,ækjəzejʃən,0.375,0.409,0.509,0.418,-0.1,0.345
insane,ɪnsejn,0.417,0.409,0.393,0.394,0.016,0.192
wallet,wɔlət,0.55,0.409,0.483,0.398,-0.074,0.952
murderess,mɹ̩dɹ̩ɛs,0.283,0.409,0.476,0.428,-0.067,0.59
geranium,d͡ʒɹ̩ejniəm,0.333,0.409,0.291,0.397,0.118,0.94
vinegary,vɪnɪɡɛɹi,0.517,0.409,0.334,0.424,0.075,0.55
paternity,pətɹ̩nɪti,0.467,0.409,0.62,0.423,-0.211,0.397
intern,ɪntɹ̩n,0.364,0.409,0.402,0.427,0.007,0.715
roar,ɹɔɹ,0.879,0.409,0.417,0.41,-0.008,0.702
analyze,ænəlajz,0.424,0.409,0.374,0.392,0.035,0.325
minister,mɪnəstɹ̩,0.318,0.409,0.346,0.418,0.063,0.805
insulate,ɪnsəlejt,0.379,0.409,0.477,0.429,-0.068,0.49
potentially,pətɛnʃəli,0.194,0.409,0.341,0.425,0.068,0.157
reiterate,ɹiɪtɹ̩ejt,0.348,0.409,0.448,0.398,-0.039,0.37
philosopher,fəlɑsəfɹ̩,0.409,0.409,0.401,0.404,0.008,0.658
contemporary,kəntɛmpɹ̩ɛɹi,0.283,0.409,0.41,0.417,-0.001,0.24
documentation,dɑkjəmɛntejʃən,0.4,0.409,0.368,0.409,0.041,0.638
quieten,kwajətən,0.31,0.409,0.408,0.412,0.001,
whiten,wajtən,0.556,0.409,0.337,0.407,0.071,0.64
decorate,dɛkɹ̩ejt,0.444,0.409,0.42,0.402,-0.011,0.6
infancy,ɪnfənsi,0.431,0.409,0.427,0.419,-0.019,0.55
unsearchable,ənsɹ̩t͡ʃəbəl,0.393,0.409,0.496,0.417,-0.087,0.188
atrium,ejtɹiəm,0.306,0.409,0.405,0.433,0.003,0.93
desert,dɛzɹ̩t,0.394,0.409,0.435,0.394,-0.026,0.965
titter,tɪtɹ̩,0.636,0.409,0.375,0.391,0.034,
emphasize,ɛmfəsajz,0.5,0.409,0.413,0.402,-0.004,0.25
ignorant,ɪɡnɹ̩ənt,0.383,0.409,0.329,0.401,0.079,0.155
unconventionality,ʌnkənvɛnʃənælɪti,0.167,0.409,0.519,0.397,-0.111,0.097
driven,dɹɪvən,0.617,0.409,0.388,0.389,0.021,0.322
inarticulate,ɪnɑɹtɪkjələt,0.417,0.409,0.509,0.439,-0.1,0.328
unreasonable,ənɹiznəbəl,0.333,0.409,0.443,0.427,-0.035,0.15
sensual,sɛnt͡ʃəwəl,0.533,0.409,0.297,0.429,0.112,0.315
titillate,tɪtəlejt,0.595,0.409,0.319,0.396,0.089,0.14
appetite,æpətajt,0.317,0.409,0.33,0.412,0.078,0.435
agent,ejd͡ʒənt,0.383,0.409,0.405,0.376,0.004,0.652
contaminate,kəntæmənejt,0.394,0.408,0.309,0.432,0.099,0.525
designate,dɛzəɡnejt,0.4,0.408,0.535,0.405,-0.127,0.535
effortless,ɛfɹ̩tləs,0.455,0.408,0.507,0.43,-0.099,0.24
pension,pɛnʃən,0.167,0.408,0.495,0.418,-0.087,0.722
widen,wajdən,0.536,0.408,0.365,0.41,0.043,0.552
considerable,kənsɪdɹ̩əbəl,0.444,0.408,0.346,0.403,0.062,0.285
radium,ɹejdiəm,0.236,0.408,0.425,0.446,-0.016,0.792
sensitivity,sɛnsɪtɪvɪti,0.383,0.408,0.301,0.409,0.108,0.192
potential,pətɛnʃəl,0.436,0.408,0.41,0.387,-0.001,0.227
indicate,ɪndəkejt,0.3,0.408,0.335,0.39,0.074,0.348
unquestionable,ənkwɛst͡ʃənəbəl,0.65,0.408,0.274,0.42,0.134,0.135
discernible,dɪsɹ̩nəbəl,0.217,0.408,0.416,0.407,-0.008,0.195
deformity,dɪfɔɹməti,0.464,0.408,0.488,0.383,-0.079,0.648
televise,tɛləvajz,0.383,0.408,0.334,0.415,0.074,0.5
informant,ɪnfɔɹmənt,0.379,0.408,0.402,0.409,0.007,0.568
ineffective,ɪnɪfɛktɪv,0.375,0.408,0.413,0.429,-0.005,0.143
detain,dɪtejn,0.333,0.408,0.469,0.406,-0.06,0.435
lavatory,lævətɔɹi,0.2,0.408,0.352,0.399,0.057,0.952
manipulative,mənɪpjəlejtɪv,0.233,0.408,0.339,0.394,0.069,0.302
irremediable,ɪɹɪmidiəbəl,0.167,0.408,0.447,0.428,-0.038,0.2
emancipation,ɪmænsəpejʃən,0.394,0.408,0.434,0.406,-0.025,0.342
unmerciful,ənmɹ̩sɪfəl,0.288,0.408,0.337,0.395,0.071,0.167
toward,təwɔɹd,0.394,0.408,0.495,0.418,-0.087,0.32
chairman,t͡ʃɛɹmən,0.517,0.408,0.507,0.409,-0.099,0.827
omnipotence,ɑmnɪpətəns,0.372,0.408,0.408,0.432,-0.0,0.145
parenting,pɛɹəntɪŋ,0.417,0.408,0.415,0.407,-0.006,0.387
deterrent,dɪtɹ̩ɹənt,0.35,0.408,0.405,0.416,0.003,0.408
deter,dɪtɹ̩,0.303,0.408,0.422,0.388,-0.014,0.332
equilateral,ɛkwəlætɹ̩əl,0.233,0.408,0.388,0.388,0.02,0.425
tearing,tɛɹɪŋ,0.617,0.408,0.435,0.416,-0.027,0.615
threaten,θɹɛtən,0.517,0.408,0.327,0.36,0.081,0.408
weaponry,wɛpənɹi,0.5,0.408,0.447,0.405,-0.038,0.64
operation,ɑpɹ̩ejʃən,0.45,0.408,0.405,0.42,0.003,0.61
meticulous,mətɪkjələs,0.433,0.408,0.448,0.432,-0.04,0.225
intuitive,ɪntuətɪv,0.348,0.408,0.435,0.43,-0.027,0.057
accommodating,əkɑmədejtɪŋ,0.242,0.408,0.434,0.406,-0.026,0.192
ineloquent,ənəlɑkwənt,0.53,0.408,0.403,0.39,0.005,0.107
analytic,ænəlɪtɪk,0.517,0.408,0.393,0.402,0.015,0.2
apron,ejpɹən,0.267,0.408,0.317,0.418,0.091,0.968
wary,wɛɹi,0.561,0.408,0.346,0.394,0.062,0.205
embarrassment,ɪmbɛɹəsmənt,0.45,0.408,0.415,0.411,-0.007,0.358
priority,pɹajɔɹəti,0.683,0.408,0.44,0.392,-0.032,0.19
intolerable,ɪntɑlɹ̩əbəl,0.483,0.408,0.412,0.39,-0.004,0.232
disaffection,dɪsəfɛkʃən,0.183,0.408,0.423,0.392,-0.016,0.17
horrify,hɔɹəfaj,0.633,0.408,0.43,0.39,-0.022,0.358
violet,vajəlɪt,0.683,0.408,0.315,0.418,0.093,0.87
poisonous,pojzənəs,0.55,0.408,0.336,0.423,0.072,0.435
bassinet,bæsɪnɛt,0.25,0.408,0.39,0.399,0.018,0.928
simulate,sɪmjələt,0.526,0.408,0.426,0.399,-0.018,0.328
unwitting,ənwɪtɪŋ,0.283,0.408,0.419,0.387,-0.011,0.148
decision,dɪsɪʒən,0.417,0.408,0.246,0.437,0.161,0.298
irresistible,ɪɹɪzɪstəbəl,0.333,0.408,0.317,0.384,0.091,0.25
fatalism,fejtəlɪzəm,0.318,0.408,0.392,0.404,0.016,0.162
ray,ɹej,0.567,0.408,0.471,0.421,-0.063,0.642
payable,pejəbəl,0.417,0.408,0.407,0.424,0.001,0.365
apologetic,əpɑləd͡ʒɛtɪk,0.317,0.408,0.401,0.411,0.007,0.22
manipulate,mənɪpjəlejt,0.47,0.408,0.35,0.395,0.058,0.387
incredible,ɪnkɹɛdəbəl,0.583,0.408,0.376,0.443,0.032,0.232
hesitant,hɛzɪtənt,0.35,0.408,0.34,0.392,0.068,0.22
eternalize,ɪtɹ̩nəlajz,0.394,0.408,0.373,0.443,0.035,0.143
reading,ɹɛdɪŋ,0.483,0.408,0.356,0.398,0.052,0.678
daring,dɛɹɪŋ,0.333,0.408,0.467,0.416,-0.059,0.178
method,mɛθəd,0.267,0.408,0.429,0.424,-0.022,0.353
enjoyment,ɛnd͡ʒojmənt,0.517,0.408,0.394,0.399,0.014,0.292
rational,ɹæʃənəl,0.367,0.408,0.378,0.41,0.03,0.155
adapter,ədæptɹ̩,0.364,0.408,0.382,0.403,0.026,0.705
endowment,ɛndawmənt,0.208,0.408,0.487,0.389,-0.08,0.473
metaphysic,mɛtəfɪzɪk,0.591,0.408,0.438,0.429,-0.031,0.135
dexterity,dɛkstɛɹəti,0.236,0.408,0.297,0.405,0.111,0.43
intuitional,ɪntuɪʃənəl,0.317,0.408,0.441,0.39,-0.033,0.16
